"","all.production","swh.production","pch.production"
"1",66.6891238406105,17.5228932817029,49.1662305589076
"2",62.9764193586395,0,62.9764193586395
"3",63.6689324063205,0,63.6689324063205
"4",126.729482179084,137.424006384572,-10.6945242054875
"5",162.832877901668,0,162.832877901668
"6",-58.1819836879735,-61.3016959645665,3.11971227659296
"7",102.072028108052,116.355461642134,-14.2834335340824
"8",77.0644032757905,23.6134310653396,53.4509722104509
"9",136.440490901595,144.921793597091,-8.48130269549607
"10",221.647047541552,64.8288496548592,156.818197886693
"11",35.2192370043101,0,35.2192370043101
"12",-58.327116845261,-62.7009387378701,4.37382189260914
"13",144.263909913537,86.707765372744,57.5561445407933
"14",171.625269972223,59.9212376390306,111.704032333192
"15",-61.6782565466101,-61.6782565466101,0
"16",64.873116554862,0,64.873116554862
"17",40.9273852933644,22.0913201925112,18.8360651008532
"18",251.50649440028,140.517991829141,110.988502571139
"19",171.601274230775,59.9098459747622,111.691428256013
"20",54.5953651029489,0,54.5953651029489
"21",123.942846823566,73.1545328696983,50.7883139538674
"22",132.561788698466,141.327802410586,-8.76601371212027
"23",56.8155471347202,23.104566789201,33.7109803455192
"24",62.9176177829973,0,62.9176177829973
"25",64.2271145870714,0,64.2271145870714
"26",62.4118330081775,0,62.4118330081775
"27",70.6186016822097,88.2167526473852,-17.5981509651755
"28",28.4804198396066,10.4053111098485,18.0751087297582
"29",28.5991457621676,10.3036712111812,18.2954745509864
"30",74.1469266782489,17.4183238685596,56.7286028096893
"31",44.1905632694473,30.2563529483128,13.9342103211345
"32",171.008212195187,60.202655584675,110.805556610512
"33",47.3800761892916,18.3624106101845,29.0176655791072
"34",64.4109506147772,0,64.4109506147772
"35",198.37991786071,131.96210072039,66.4178171403199
"36",7.82964222142324,-10.2756468963071,18.1052891177304
"37",-68.1780855314482,-68.1780855314482,0
"38",28.0057108702983,10.1301275845367,17.8755832857616
"39",-62.8267499938847,-62.8267499938847,0
"40",-26.8183471331538,-37.2162241868083,10.3978770536545
"41",27.8626499333131,-8.20479910068351,36.0674490339966
"42",101.51348567161,123.07613020482,-21.5626445332094
"43",-64.805587202618,-64.805587202618,0
"44",151.464827187683,102.052293546467,49.4125336412158
"45",22.4528085597093,14.9674860493463,7.48532251036294
"46",136.374865034292,144.861013424867,-8.48614839057415
"47",-79.810863135884,0,-79.810863135884
"48",36.5227489021173,25.7540042316354,10.7687446704819
"49",64.1373980856528,0,64.1373980856528
"50",31.6897940448586,10.4176580003878,21.2721360444708
"51",153.67483569642,0,153.67483569642
"52",63.4450479360497,15.4269604300163,48.0180875060333
"53",133.400166600269,43.3206653293227,90.0795012709463
"54",84.3508111267578,100.820496010918,-16.46968488416
"55",86.8385370865704,25.0961799681211,61.7423571184493
"56",35.2162127360424,0,35.2162127360424
"57",62.9875981481795,0,62.9875981481795
"58",-44.3299894504349,-44.3299894504349,0
"59",35.1983741570685,0,35.1983741570685
"60",-48.6521231680668,-48.6521231680668,0
"61",162.488745415007,-0.0416588916275439,162.530404306634
"62",75.7955199545438,91.6081179831084,-15.8125980285645
"63",-9.50884877035922,-2.81753685167348,-6.69131191868574
"64",-65.1063820247961,-65.1063820247961,0
"65",63.1926999150992,0,63.1926999150992
"66",26.7193382746016,21.0476841142358,5.67165416036575
"67",86.7454160446972,99.7475301260997,-13.0021140814024
"68",243.996350236912,123.797768745235,120.198581491677
"69",62.9684700543446,0,62.9684700543446
"70",162.844197455403,0,162.844197455403
"71",35.2087139769069,0,35.2087139769069
"72",66.1660902733355,87.3458077727921,-21.1797174994565
"73",28.4748975942236,10.4016897653271,18.0732078288965
"74",-65.9552013613473,-65.9552013613473,0
"75",-47.6803418476052,-47.6803418476052,0
"76",123.071341615239,137.032031795104,-13.9606901798655
"77",-63.6093495045309,-63.881301964268,0.271952459737112
"78",148.081917370798,100.613208053779,47.4687093170192
"79",49.172871892718,0,49.172871892718
"80",-57.705785076644,-57.705785076644,0
"81",35.2161306629737,0,35.2161306629737
"82",162.825375181765,0,162.825375181765
"83",35.2153403116484,0,35.2153403116484
"84",207.691711102079,129.348985396526,78.3427257055529
"85",62.6586908930906,0,62.6586908930906
"86",95.2863868356524,57.735048337655,37.5513384979974
"87",-59.6539286092697,-59.6539286092697,0
"88",149.107811007616,58.9282004387599,90.1796105688557
"89",23.623072292224,7.81744552750399,15.80562676472
"90",69.6821668688347,15.7007101759342,53.9814566929006
"91",-38.05636127305,-38.05636127305,0
"92",30.6503850272199,-6.87916470491762,37.5295497321375
"93",64.6650185837545,0,64.6650185837545
"94",253.126726468357,125.330208106301,127.796518362057
"95",63.4464528535353,15.4277969931293,48.0186558604061
"96",40.7788765847307,28.204578103195,12.5742984815357
"97",28.4703301988509,10.3986942479175,18.0716359509334
"98",64.5040740418111,0,64.5040740418111
"99",-42.1906702625578,-42.1906702625578,0
"100",28.5933455416135,10.299877796563,18.2934677450505
"101",149.333037674632,45.8282457947789,103.504791879854
"102",62.0640259170786,30.4888602404007,31.5751656766778
"103",66.6810349170026,17.5180737275047,49.1629611894979
"104",62.3838707665193,0,62.3838707665193
"105",168.350953575893,59.9142343188095,108.436719257084
"106",63.1518329582026,-0.0567007427274787,63.2085337009301
"107",161.080584865218,-0.040152371989983,161.120737237208
"108",-47.3927856990664,-47.3927856990664,0
"109",62.6679691539732,0,62.6679691539732
"110",27.5869358184505,17.3204507220007,10.2664850964498
"111",63.0462887150578,0,63.0462887150578
"112",28.3451132941826,10.403466167091,17.9416471270916
"113",177.029168072803,59.1974332984638,117.83173477434
"114",54.2371028626344,22.2143399573639,32.0227629052705
"115",152.220351333295,101.994669769314,50.2256815639809
"116",126.436248771215,80.4142258357624,46.0220229354529
"117",138.594744862019,91.7512306265246,46.8435142354947
"118",-70.4150277319054,-70.4150277319054,0
"119",61.299467599564,0,61.299467599564
"120",35.2152966275091,0,35.2152966275091
