"","baseline","density.hi","density.lo","movement.hi","movement.lo","food.hi","food.lo","nfish.hi","nfish.lo","constration"
"274",327.123652076131,562.525567806416,104.290582459701,326.940104668216,327.267526028167,525.744566429549,205.204239469135,363.421741304512,364.070379142428,187.44402333565
"275",73.2272877063464,80.7886321066124,-33.5678116274493,87.0791325198276,73.3330620951289,163.323639220814,-12.087424831041,662.495798045238,79.263984813675,79.6421062125798
"276",58.100871851253,111.927218808786,-28.2528357285944,58.225543529257,16.2762499037713,140.846710311749,-32.6868216762667,452.851642805333,126.177307147962,86.623166135009
"277",136.311268209477,369.891413134723,-26.7682739272986,135.584219839622,135.82769847439,416.936764884481,192.813025370295,209.496400927226,360.51043068557,174.945161416104
"278",210.950711322542,399.798401346108,56.7620168804378,210.950711322542,210.950711322542,353.470667006239,77.7013365365919,47.7235124813089,289.198052261616,78.2307595912923
"279",58.1565445790558,286.849517954458,7.86218828594461,142.37480565057,58.156075996318,140.882844445815,-5.12325371914639,376.072999505708,46.830657647301,87.7828175221115
"280",77.6040716701241,144.865687231461,-52.3567664746622,77.465511449593,77.6251457027433,164.711785885675,7.1008739676613,58.1231288018217,289.221774854696,2.56983706684527
"281",741.722372187646,1299.09246380341,81.2985631867287,743.39720436597,739.805604575538,1076.2332862624,420.889926297179,357.442708021139,125.476407847022,283.688520488313
"282",584.350256891726,999.979374481858,86.7008588040046,584.240232867685,584.360937764578,858.073264625782,356.692481728782,324.032053393859,126.158280590295,200.426521270728
"283",738.270477067513,839.596627492021,-25.4083733379606,674.045523709732,725.311965139133,1007.74360588876,422.340517504753,637.001268446893,125.896913812763,277.346999372247
"284",537.648415612018,915.067017869244,-16.3255956496403,537.403408280495,441.454088300649,805.578170434323,241.432659737669,324.035432650825,61.958679501576,160.247593777612
"285",210.662817379921,858.621418814128,63.4748843416867,209.961716374706,208.730987612947,367.060725270132,288.818672479824,124.832180499527,564.294889128185,101.205262321483
"286",697.593461491781,1182.84364795711,156.919718339504,697.593461491781,697.593461491781,1066.36563267272,394.988209979998,153.207400903936,384.287651630675,164.394682328657
"287",182.282201843354,104.408875723892,-26.4422976084975,182.282201843354,182.282201843354,179.880566017639,34.6496473605284,380.701991740462,257.631204230531,204.417583719674
"288",205.05713619331,467.680763243358,53.4112359284893,206.369254845274,205.039316287848,344.12814660396,176.430188101661,77.7565934718649,403.188560268709,82.7257477326511
"289",74.1041237574541,113.591951228067,-23.2502332397424,73.6438823516739,74.1795908669292,164.764890165433,1.04660934664408,58.0092368430034,219.537415283497,38.6482277901501
"290",597.963592721958,895.601659808521,146.296031571242,597.920801606759,597.958195354468,1005.79138835804,352.05331192522,131.660106218157,165.870078543236,281.233643256522
"291",398.289315225054,497.794068761322,83.9556798055474,398.289315225054,368.529015914778,628.512625338626,188.549552342301,108.082474756719,218.994568122025,180.956703277674
"292",135.684339021313,287.082035311999,-45.0577945662383,141.985436271715,134.881726290298,136.246639633597,46.426092388948,432.660428887764,527.826860043128,79.7695298326604
"293",703.663916567995,883.992392808869,155.506278297077,708.960042328369,705.523102422303,977.642703904273,366.095889980266,619.427521366708,116.790192319431,262.834291739637
"294",128.215506978007,210.518570259589,-33.9821070025956,84.324208714425,90.7532517506624,243.938679364496,35.6767296957546,660.990353182831,97.670420315143,54.7437042998545
"295",211.645836208009,106.529518472898,-21.5901667622734,211.902215485566,216.534769611845,380.667591533368,-11.2519767765549,191.626769300276,249.660512677063,171.149435166431
"296",713.553386279213,1126.20885537691,131.031617851663,713.553386279213,713.553386279213,1030.19493149745,429.640949234909,42.0003807482332,170.163520477054,237.190552880307
"297",182.450436547635,368.044907496861,-32.5069071396683,182.450436547635,182.450436547635,316.568158433418,1.69274732868302,438.487629976533,414.487063279177,6.99789715563704
"298",382.284676850281,512.875074512457,87.1081776134417,382.284676850281,386.281543703001,603.191418488235,184.170025563861,192.969951172718,73.2689806432956,191.947110107284
"299",75.9079877233554,112.366612576711,-18.0389803092274,77.437062318418,75.8574709258085,164.368535973514,1.94581808982588,729.679321403624,73.2067161279959,-27.6727931858977
"300",175.338125970702,98.0593184664217,-49.0766287788409,174.743498788688,176.06103123095,51.9421088378836,124.010804254838,95.4686138929302,221.906506482825,248.779334183858
