"","all.production","swh.production","pch.production"
"1",97.2651274463069,143.7319457821,-46.4668183357934
"2",133.118955868265,-0.0228218783890103,133.141777746654
"3",136.053551202778,0,136.053551202778
"4",264.838274828856,179.524131892067,85.3141429367886
"5",244.804234073822,163.874875444509,80.9293586293131
"6",20.6057788108318,20.6057788108318,0
"7",405.454360805883,385.107180859543,20.3471799463401
"8",482.960696959669,148.747025649093,334.213671310575
"9",83.7183799711439,128.215079670481,-44.4966996993369
"10",96.9858027255168,143.887257340835,-46.9014546153184
"11",-2.07721982239417,-2.07721982239417,0
"12",143.706563539958,0,143.706563539958
"13",172.620863361651,132.378788089381,40.24207527227
"14",104.109347593875,151.951825810937,-47.8424782170618
"15",-12.9288700482834,-12.9288700482834,0
"16",40.8023849819285,40.8023849819285,0
"17",136.503371029442,0,136.503371029442
"18",300.608203325632,285.910658164554,14.6975451610775
"19",303.505142509344,268.124067988217,35.3810745211267
"20",600.213142208574,376.113050286568,224.100091922007
"21",137.080131583575,0,137.080131583575
"22",132.528200526117,0,132.528200526117
"23",121.320600200866,0,121.320600200866
"24",128.460438784888,178.197484278799,-49.7370454939104
"25",-3.36394723379723,-3.36394723379723,0
"26",180.994735545158,129.373336441078,51.6213991040793
"27",351.025353633441,342.296383954395,8.72896967904609
"28",7.752033101634,7.752033101634,0
"29",-7.04448165881043,-7.04448165881043,0
"30",143.435381787579,100.352112901793,43.0832688857864
"31",17.5005301005223,17.5005301005223,0
"32",134.165255051185,0,134.165255051185
"33",80.5085775193808,125.310645775489,-44.8020682561082
"34",480.754111327542,147.933923651573,332.82018767597
"35",134.347235931814,109.497564512598,24.8496714192163
"36",149.504954976866,94.0824369972135,55.4225179796525
"37",301.210772582328,0.454667697131931,300.756104885196
"38",80.4361329575684,125.227236408523,-44.7911034509541
"39",-30.5618978783049,-30.5618978783049,0
"40",8.20169023848753,8.20169023848753,0
"41",141.422518780432,96.2790358160741,45.1434829643577
"42",399.265669641105,387.686566169357,11.5791034717486
"43",168.380479930911,105.128972439221,63.2515074916901
"44",111.365096211235,0,111.365096211235
"45",110.010221257668,162.034268837452,-52.0240475797844
"46",97.2682290280967,143.73549407063,-46.4672650425329
"47",412.443910551025,387.352603585435,25.0913069655896
"48",172.416370476662,123.92322680471,48.4931436719522
"49",305.286812417335,0,305.286812417335
"50",86.3977991645528,76.9164987574412,9.48130040711156
"51",440.239043081577,283.950259640253,156.288783441323
"52",242.57130449559,156.3096057722,86.2616987233896
"53",298.276605776147,0,298.276605776147
"54",318.118765789049,303.191281994395,14.9274837946533
"55",457.435974779199,277.103574167156,180.332400612043
"56",168.641549019646,105.305628257043,63.3359207626032
"57",120.552233644864,0,120.552233644864
"58",372.788499103235,107.986107775834,264.802391327401
"59",532.173088689037,141.990884223049,390.182204465988
"60",40.5156710955422,40.5156710955422,0
"61",118.929991985492,171.790204755557,-52.860212770065
"62",284.319367899627,0,284.319367899627
"63",412.337453138114,388.934980953784,23.40247218433
"64",440.557776996621,402.242606486597,38.3151705100241
"65",133.271830568152,0,133.271830568152
"66",357.736458944788,342.654466302302,15.0819926424864
"67",105.631158050804,0,105.631158050804
"68",301.683208635789,283.837600787614,17.8456078481746
"69",238.229109358287,158.574272229836,79.6548371284509
"70",9.42153481613528,9.42153481613528,0
"71",137.080235228637,0,137.080235228637
"72",286.727232580855,283.073336601458,3.65389597939751
"73",201.261686160079,119.09328285531,82.1684033047693
"74",-48.1384618062499,-48.9736186124232,0.835156806173291
"75",-2.4587093935965,-2.4587093935965,0
"76",241.851377917818,176.975057522361,64.8763203954575
"77",265.886232727312,241.383590585918,24.5026421413942
"78",451.649773624199,335.756796108893,115.892977515307
"79",361.569870522706,335.401206648368,26.1686638743376
"80",-38.1296280752545,-38.1296280752545,0
"81",173.608385516829,110.286758546408,63.3216269704209
"82",82.7154335197888,128.550878377208,-45.8354448574187
"83",97.2323978347868,143.694501919744,-46.4621040849574
"84",206.79449638867,163.599774043644,43.1947223450262
"85",134.172547630308,0,134.172547630308
"86",42.1289286820405,42.1289286820405,0
"87",300.497171814262,0,300.497171814262
"88",-30.8092631186819,-33.4554804655901,2.6462173469082
"89",342.660464905227,134.276448852022,208.384016053205
"90",65.0064428923638,108.408706019761,-43.4022631273972
"91",142.39800007768,0,142.39800007768
"92",441.473774654226,139.112273908224,302.361500746002
"93",-25.6001244848862,-25.6001244848862,0
"94",314.801073330035,285.790687063043,29.0103862669923
"95",116.471365350979,166.016589847943,-49.5452244969636
"96",181.494024714885,133.641424553486,47.852600161399
"97",170.914189213073,129.335500058701,41.5786891543721
"98",17.2762875720312,17.2762875720312,0
"99",176.490624514149,140.533488405105,35.9571361090435
"100",-13.7751972853023,-13.7751972853023,0
"101",135.616237580885,0,135.616237580885
"102",162.368489237429,104.481867023473,57.8866222139561
"103",119.264492935501,169.035642427514,-49.7711494920129
"104",94.7350015905489,143.436608992839,-48.7016074022901
"105",134.360190460426,-0.0242659439644481,134.38445640439
"106",441.435259597193,139.09789690024,302.337362696952
"107",136.435006754135,-0.0255867948912398,136.460593549026
"108",305.988731206136,0,305.988731206136
"109",119.799353911558,169.715831821689,-49.9164779101309
"110",133.824941354856,0,133.824941354856
"111",572.900786691278,388.688360304845,184.212426386433
"112",9.94671172372106,9.94671172372106,0
"113",140.715898874399,0,140.715898874399
"114",165.539526229831,111.90897911493,53.6305471149011
"115",410.926895647819,309.340558317706,101.586337330113
"116",466.016279672655,300.244097665098,165.772182007556
"117",359.671893710887,268.106927181207,91.5649665296796
"118",178.836234328121,125.166246688998,53.6699876391234
"119",127.826283025633,0,127.826283025633
"120",143.439369226564,100.829929171765,42.6094400547994
"121",140.806441075397,0,140.806441075397
"122",254.022149430744,250.053277256987,3.96887217375729
"123",499.3601948202,131.212836306608,368.147358513593
"124",-13.1496403977268,-13.1496403977268,0
"125",587.802288788602,367.828072594185,219.974216194417
"126",129.353927626009,0,129.353927626009
"127",83.8450497907545,128.360479890599,-44.5154300998449
"128",61.1733112275548,0,61.1733112275548
"129",508.545872735167,134.235022811598,374.310849923569
"130",350.811837869764,333.740082951169,17.0717549185957
"131",515.655751918478,136.571590244761,379.084161673717
"132",143.132139969696,0,143.132139969696
"133",10.6099516819101,10.6099516819101,0
"134",296.566171255293,0,296.566171255293
"135",181.469788395484,129.684797324196,51.7849910712879
"136",96.4196896429175,142.898096636934,-46.4784069940165
"137",17.2359511968797,17.2359511968797,0
"138",134.583086882717,0,134.583086882717
"139",98.2381615922146,146.078117603442,-47.8399560112273
"140",190.886858206547,183.076946040771,7.80991216577592
"141",129.606448656981,0,129.606448656981
"142",292.033826458487,270.465144340435,21.5686821180516
"143",348.732323287217,330.350907208077,18.3814160791403
"144",170.970001868141,99.3127506562029,71.6572512119379
"145",436.990037947719,284.10457989538,152.885458052339
"146",133.334095092644,0,133.334095092644
"147",201.489231157397,137.274045466862,64.2151856905354
"148",-17.7452022256843,-17.7452022256843,0
"149",214.402963886709,153.884954937269,60.5180089494399
"150",126.214009497481,0,126.214009497481
"151",73.2329673114687,51.3658870090043,21.8670803024644
"152",302.571412035684,283.947585261528,18.6238267741558
"153",430.10292992374,409.589315316998,20.5136146067427
"154",82.3406876099197,113.801559694078,-31.4608720841585
"155",108.605996192401,0,108.605996192401
"156",141.585062986419,0,141.585062986419
"157",381.73065316583,351.164670173962,30.5659829918677
"158",92.487159465752,11.4178591313708,81.0693003343812
"159",167.006671496651,95.3588858520822,71.6477856445689
