"","all.production","swh.production","pch.production"
"1",86.857284304302,138.144136874048,-51.2868525697463
"2",59.2330810700681,-0.0228213476527885,59.2559024177209
"3",-24.1881298220482,-37.7270949158304,13.5389650937822
"4",172.454158873385,135.385358556952,37.0688003164333
"5",62.7284609048023,105.971323958452,-43.2428630536498
"6",25.9019069004271,25.9019069004271,0
"7",378.737691869487,391.14296814603,-12.405276276543
"8",341.577186541956,349.70656627794,-8.1293797359844
"9",91.8670779822691,94.6757615687078,-2.80868358643866
"10",86.4546264096047,138.248957838942,-51.7943314293369
"11",-2.05446945100427,-2.05446945100427,0
"12",77.9315750613996,34.9227945208748,43.0087805405248
"13",76.2456648916188,113.274684357746,-37.0290194661272
"14",92.7132120996611,145.620775484957,-52.9075633852957
"15",95.9955109164355,81.7637260199849,14.2317848964506
"16",38.4621732136938,38.4621732136938,0
"17",39.9189705564428,40.3581689879835,-0.439198431540654
"18",367.02639323276,299.665295597071,67.3610976356894
"19",359.235342879205,371.758975942556,-12.5236330633508
"20",482.378576686046,385.347648025727,97.0309286603195
"21",58.5872807518594,46.7299764521062,11.8573042997532
"22",64.5693127198451,65.325415113915,-0.756102394069888
"23",94.444246741383,80.5297296387458,13.9145171026373
"24",107.339644794509,162.310188146163,-54.9705433516539
"25",-1.23834830026153,-1.23834830026153,0
"26",-14.0453829677352,-14.0453829677352,0
"27",264.567229974588,281.137995768255,-16.5707657936671
"28",-12.308821520567,-12.308821520567,0
"29",-6.78061675801031,-6.78061675801031,0
"30",55.3326050363422,59.6420647591456,-4.30945972280336
"31",17.4728166531792,17.4728166531792,0
"32",62.9425916343736,65.9928668858207,-3.05027525144707
"33",69.9156153934349,119.611731224292,-49.6961158308566
"34",308.913501173659,315.099429748087,-6.1859285744281
"35",444.594928234558,362.632220516506,81.9627077180516
"36",146.406659160359,119.216544850828,27.190114309531
"37",162.233441762932,0.118461486244228,162.114980276688
"38",69.9215509554208,119.618774955819,-49.697224000398
"39",-30.1359034563131,-30.1359034563131,0
"40",4.35311527916234,4.35311527916234,0
"41",58.4276412975178,61.8301759750658,-3.40253467754799
